Log file open, 01/29/23 13:37:50
[2023.01.29-19.37.55:275][  0]LogMeshReduction: Using QuadricMeshReduction for automatic static mesh reduction
[2023.01.29-19.37.55:275][  0]LogMeshReduction: Using SimplygonMeshReduction for automatic skeletal mesh reduction
[2023.01.29-19.37.55:275][  0]LogMeshReduction: Using ProxyLODMeshReduction for automatic mesh merging
[2023.01.29-19.37.55:275][  0]LogMeshReduction: No distributed automatic mesh merging module available
[2023.01.29-19.37.55:275][  0]LogMeshMerging: No distributed automatic mesh merging module available
[2023.01.29-19.37.55:470][  0]LogNetVersion: Shotgun 1.0.0, NetCL: 23058290, EngineNetVer: 30, GameNetVer: 0 (Checksum: 837451217)
[2023.01.29-19.37.55:976][  0]LogUObjectArray: 20936 objects as part of root set at end of initial load.
[2023.01.29-19.37.55:976][  0]LogUObjectAllocator: 5786168 out of 0 bytes used by permanent object pool.
[2023.01.29-19.37.55:976][  0]LogUObjectArray: CloseDisregardForGC: 0/0 objects in disregard for GC pool
[2023.01.29-19.37.56:001][  0]LogSlate: Border
[2023.01.29-19.37.56:001][  0]LogSlate: BreadcrumbButton
[2023.01.29-19.37.56:001][  0]LogSlate: Brushes.Title
[2023.01.29-19.37.56:001][  0]LogSlate: Default
[2023.01.29-19.37.56:001][  0]LogSlate: Icons.Save
[2023.01.29-19.37.56:001][  0]LogSlate: Icons.Toolbar.Settings
[2023.01.29-19.37.56:001][  0]LogSlate: ListView
[2023.01.29-19.37.56:001][  0]LogSlate: SoftwareCursor_CardinalCross
[2023.01.29-19.37.56:001][  0]LogSlate: SoftwareCursor_Grab
[2023.01.29-19.37.56:001][  0]LogSlate: TableView.DarkRow
[2023.01.29-19.37.56:001][  0]LogSlate: TableView.Row
[2023.01.29-19.37.56:001][  0]LogSlate: TreeView
[2023.01.29-19.37.56:041][  0]LogTurnkeySupport: Completed device detection: Code = 0
[2023.01.29-19.37.56:150][  0]LogTurnkeySupport: Turnkey Device: Win64@DESKTOP-5O0PL5U: (Name=DESKTOP-5O0PL5U, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2023.01.29-19.37.56:560][  0]LogAudio: Display: Registering Engine Module Parameter Interfaces...
[2023.01.29-19.37.56:584][  0]LogMetasoundEngine: MetaSound Engine Initialized
[2023.01.29-19.37.56:624][  0]LogTcpMessaging: Initializing TcpMessaging bridge
[2023.01.29-19.37.56:628][  0]LogUdpMessaging: Initializing bridge on interface 0.0.0.0:0 to multicast group 230.0.0.1:6666.
[2023.01.29-19.37.56:633][  0]LogUdpMessaging: Display: Added local interface '10.0.2.209' to multicast group '230.0.0.1:6666'
[2023.01.29-19.37.56:712][  0]LogPython: Using Python 3.9.7
[2023.01.29-19.37.57:658][  0]LogNiagaraDebuggerClient: Niagara Debugger Client Initialized | Session: 45DE0EFF46BA0095A6CD18A0507CAC2A | Instance: 0D2445E64F7BFE7F0818699AD52A3EA9 (DESKTOP-5O0PL5U-10664).
[2023.01.29-19.37.58:227][  0]LogAndroidPermission: UAndroidPermissionCallbackProxy::GetInstance
[2023.01.29-19.37.58:246][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.01.29-19.37.58:246][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.01.29-19.37.58:339][  0]SourceControl: Source control is disabled
[2023.01.29-19.37.58:342][  0]SourceControl: Source control is disabled
[2023.01.29-19.37.58:348][  0]SourceControl: Source control is disabled
[2023.01.29-19.37.58:352][  0]LogUProjectInfo: Found projects:
[2023.01.29-19.37.58:427][  0]LogOpenImageDenoise: OIDN starting up
[2023.01.29-19.37.58:536][  0]LogCollectionManager: Loaded 0 collections in 0.004122 seconds
[2023.01.29-19.37.58:538][  0]LogFileCache: Scanning file cache for directory 'C:/Users/Zach/Documents/Unreal Projects/Shotgun/Saved/Collections/' took 0.00s
[2023.01.29-19.37.58:540][  0]LogFileCache: Scanning file cache for directory 'C:/Users/Zach/Documents/Unreal Projects/Shotgun/Content/Developers/Zach/Collections/' took 0.00s
[2023.01.29-19.37.58:543][  0]LogFileCache: Scanning file cache for directory 'C:/Users/Zach/Documents/Unreal Projects/Shotgun/Content/Collections/' took 0.00s
[2023.01.29-19.37.59:068][  0]LogEngine: Initializing Engine...
[2023.01.29-19.37.59:080][  0]LogStylusInput: Initializing StylusInput subsystem.
[2023.01.29-19.37.59:099][  0]LogStats: UGameplayTagsManager::InitializeManager -  0.000 s
[2023.01.29-19.37.59:381][  0]LogInit: Initializing FReadOnlyCVARCache
[2023.01.29-19.37.59:399][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.29-19.37.59:423][  0]LogAIModule: Creating AISystem for world Untitled
[2023.01.29-19.37.59:424][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2023.01.29-19.37.59:424][  0]LogInit: Texture streaming: Enabled
[2023.01.29-19.37.59:450][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-23058290+++UE5+Release-5.1
[2023.01.29-19.37.59:472][  0]LogAudio: Display: Initializing Audio Device Manager...
[2023.01.29-19.37.59:491][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2023.01.29-19.37.59:492][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2023.01.29-19.37.59:494][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2023.01.29-19.37.59:496][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2023.01.29-19.37.59:496][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2023.01.29-19.37.59:496][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2023.01.29-19.37.59:496][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2023.01.29-19.37.59:497][  0]LogAudio: Display: Audio Device Manager Initialized
[2023.01.29-19.37.59:497][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2023.01.29-19.37.59:497][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.29-19.37.59:497][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.29-19.37.59:497][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.29-19.37.59:497][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.29-19.37.59:497][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.29-19.37.59:497][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.29-19.37.59:497][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.29-19.37.59:497][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.29-19.37.59:498][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.29-19.37.59:498][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.29-19.37.59:498][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.29-19.37.59:507][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.29-19.37.59:576][  0]LogAudioMixer: Display: Using Audio Hardware Device LG TV (Intel(R) Display Audio)
[2023.01.29-19.37.59:577][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.29-19.37.59:579][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.29-19.37.59:579][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.29-19.37.59:580][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2023.01.29-19.37.59:580][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.29-19.37.59:582][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.29-19.37.59:582][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.01.29-19.37.59:582][  0]LogInit: FAudioDevice initialized.
[2023.01.29-19.37.59:583][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.01.29-19.37.59:600][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.01.29-19.37.59:607][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.01.29-19.37.59:608][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: ShotgunEditor Win64 Development
[2023.01.29-19.37.59:609][  0]LogLiveCoding: Display: First instance in process group "UE_Shotgun_0x7ba66235", spawning console
[2023.01.29-19.37.59:614][  0]LogLiveCoding: Display: Waiting for server
[2023.01.29-19.38.00:104][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.01.29-19.38.00:164][  0]LogInit: Transaction tracking system initialized
[2023.01.29-19.38.00:215][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded ../../../../../../Users/Zach/Documents/Unreal Projects/Shotgun/Saved/SourceControl/UncontrolledChangelists.json
[2023.01.29-19.38.00:215][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.01.29-19.38.00:223][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.00814 seconds (Found 115 uncontrolled assets)
[2023.01.29-19.38.00:261][  0]BlueprintLog: New page: Editor Load
[2023.01.29-19.38.00:424][  0]LocalizationService: Localization service is disabled
[2023.01.29-19.38.00:465][  0]TimingProfiler: Initialize
[2023.01.29-19.38.00:465][  0]TimingProfiler: OnSessionChanged
[2023.01.29-19.38.00:465][  0]LoadingProfiler: Initialize
[2023.01.29-19.38.00:465][  0]LoadingProfiler: OnSessionChanged
[2023.01.29-19.38.00:465][  0]NetworkingProfiler: Initialize
[2023.01.29-19.38.00:465][  0]NetworkingProfiler: OnSessionChanged
[2023.01.29-19.38.00:465][  0]MemoryProfiler: Initialize
[2023.01.29-19.38.00:465][  0]MemoryProfiler: OnSessionChanged
[2023.01.29-19.38.00:816][  0]LogFileCache: Scanning file cache for directory 'C:/Users/Zach/Documents/Unreal Projects/Shotgun/Content/' took 0.01s
[2023.01.29-19.38.00:939][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.01.29-19.38.01:113][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.01.29-19.38.01:222][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.01.29-19.38.01:224][  0]SourceControl: Source control is disabled
[2023.01.29-19.38.01:224][  0]LogUnrealEdMisc: Loading editor; pre map load, took 11.560
[2023.01.29-19.38.01:224][  0]Cmd: MAP LOAD FILE="../../../Engine/Content/Maps/Templates/OpenWorld.umap" TEMPLATE=1 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.01.29-19.38.01:225][  0]LightingResults: New page: Lighting Build
[2023.01.29-19.38.01:231][  0]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2023.01.29-19.38.01:231][  0]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.29-19.38.01:231][  0]MapCheck: New page: Map Check
[2023.01.29-19.38.01:232][  0]LightingResults: New page: Lighting Build
[2023.01.29-19.38.01:241][  0]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.29-19.38.01:245][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.82ms
[2023.01.29-19.38.01:252][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled_1'.
[2023.01.29-19.38.01:252][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.29-19.38.01:253][  0]LogAIModule: Creating AISystem for world Untitled_1
[2023.01.29-19.38.01:254][  0]LogWorldPartition: ULevel::OnLevelLoaded(Untitled_1)(bIsOwningWorldGameWorld=0, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.01.29-19.38.01:254][  0]LogWorldPartition: Display: WorldPartition initialize started...
[2023.01.29-19.38.01:254][  0]LogWorldPartition: UWorldPartition::Initialize(Asset=Untitled_1, IsEditor=1, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.01.29-19.38.01:897][  0]LogContentBundle: [Container: Untitled_1] Creating new contrainer.
[2023.01.29-19.38.01:897][  0]LogWorldPartition: Display: WorldPartition initialize took 644 ms
[2023.01.29-19.38.02:422][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.01.29-19.38.02:561][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.82ms
[2023.01.29-19.38.02:561][  0]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.01.29-19.38.02:579][  0]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 17.592ms to complete.
[2023.01.29-19.38.02:579][  0]LogFileHelpers: Loading map 'OpenWorld' took 1.355
[2023.01.29-19.38.02:594][  0]LogUnrealEdMisc: Total Editor Startup Time, took 12.930
[2023.01.29-19.38.02:594][  0]LogShaderCompilers: Display: ================================================
[2023.01.29-19.38.02:594][  0]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.29-19.38.02:594][  0]LogShaderCompilers: Display: Total job queries 0, among them cache hits 0 (0.00%)
[2023.01.29-19.38.02:594][  0]LogShaderCompilers: Display: Tracking 0 distinct input hashes that result in 0 distinct outputs (0.00%)
[2023.01.29-19.38.02:594][  0]LogShaderCompilers: Display: RAM used: 0.00 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.00%
[2023.01.29-19.38.02:594][  0]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.29-19.38.02:594][  0]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.01.29-19.38.02:594][  0]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.01.29-19.38.02:594][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.01.29-19.38.02:594][  0]LogShaderCompilers: Display: ================================================
[2023.01.29-19.38.02:812][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.29-19.38.02:828][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.29-19.38.02:839][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.29-19.38.02:848][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.29-19.38.03:048][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2023.01.29-19.38.03:063][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2023.01.29-19.38.03:073][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2023.01.29-19.38.03:082][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2023.01.29-19.38.03:092][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2023.01.29-19.38.03:100][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2023.01.29-19.38.03:109][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2023.01.29-19.38.03:119][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2023.01.29-19.38.03:130][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2023.01.29-19.38.03:140][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2023.01.29-19.38.03:846][  0]LogSlate: Took 0.000262 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.01.29-19.38.03:861][  0]LogSlate: Took 0.007631 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.01.29-19.38.03:874][  0]LogSlate: Took 0.011727 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.01.29-19.38.03:918][  0]LogViewport: Scene viewport resized to 3147x1824, mode Windowed.
[2023.01.29-19.38.05:096][  0]LogStall: Startup...
[2023.01.29-19.38.05:098][  0]LogStall: Startup complete.
[2023.01.29-19.38.05:107][  0]LogLoad: (Engine Initialization) Total time: 15.44 seconds
[2023.01.29-19.38.05:107][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2023.01.29-19.38.05:229][  0]LogAssetRegistry: Asset discovery search completed in 11.0641 seconds
[2023.01.29-19.38.05:240][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000006 seconds (updated 0 objects)
[2023.01.29-19.38.05:422][  0]LogContentStreaming: Texture pool size now 400 MB
[2023.01.29-19.38.05:684][  1]LogSlate: Took 0.000201 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.01.29-19.38.06:225][ 15]LogSlate: Took 0.000111 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.01.29-19.38.13:751][228]LogSlate: Took 0.006136 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.01.29-19.38.26:057][597]LogUObjectHash: Compacting FUObjectHashTables data took   0.67ms
[2023.01.29-19.38.26:973][597]LogBlueprint: Error: [AssetLog] C:\Users\Zach\Documents\Unreal Projects\Shotgun\Content\FirstPerson\Blueprints\BP_Weapon_Component.uasset: [Compiler] Spawn node  Add Component by Class  must have a class specified.
[2023.01.29-19.38.26:975][597]LogBlueprint: Error: [AssetLog] C:\Users\Zach\Documents\Unreal Projects\Shotgun\Content\FirstPerson\Blueprints\BP_Weapon_Component.uasset: [Compiler] In use pin  Weapon Comp  no longer exists on node  Get . Please refresh node or break links to remove pin.
[2023.01.29-19.38.26:975][597]LogBlueprint: Error: [AssetLog] C:\Users\Zach\Documents\Unreal Projects\Shotgun\Content\FirstPerson\Blueprints\BP_Weapon_Component.uasset: [Compiler] In use pin  Weapon Comp  no longer exists on node  Set . Please refresh node or break links to remove pin.
